UPM;NVIVI;NHOGA;TRIMESTRE;RONDA;ANIO;AREA;ESTGEO;L02;P02;P03;P06;P09;A01;A01A;A02;A03;A04;A04B;A04A;A05;A06;A06E;A07;A08;A09;A09E;A10;A11A;A11M;A11S;A12;A13REC;A14REC;A15;A16;A17A;A17M;A17S;A18;B01REC;B02REC;B03LU;B03MA;B03MI;B03JU;B03VI;B03SA;B03DO;B04;B05;B06;B07A;B07M;B07S;B08;B09A;B09M;B09S;B10;B11;B12;B13;B14;B15;B16G;B16U;B16D;B16T;B17;B18AG;B18AU;B18BG;B18BU;B19;B20G;B20U;B20D;B20T;B21;B22;B23;B24;B25;B26;B271;B272;B28;B29;B30;B31;C01REC;C02REC;C03;C04;C05;C06;C07;C08;C09;C101;C102;C11G;C11U;C11D;C11T;C12;C13AG;C13AU;C13BG;C13BU;C14;C14A;C14B;C14C;C15;C16REC;C17REC;C18;C18A;C18B;C19;D01;D02;D03;D04;D05;CATE_PEA;TAMA_PEA;OCUP_PEA;RAMA_PEA;HORAB;HORABC;HORABCO;PEAD;PEAD_1;PEAA;Factor;Añoest;Informalidad;E01AIMDE;E01BIMDE;E01CIMDE;E01DDE;E01EDE;E01FDE;E01GDE;E01HDE;E01IDE;E01JDE;E01KDE;E01LDE;E01MDE;E01KJDE
14904;28;1;11;1;2024;1;91;3;67;2;1;2;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;6;4;4;4;4;0;0;3;9;50;3;0;0;1;3;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;6;1;50;50;50;1;1;1;280;4; ;60364,045;0;0;0;0;0;0;0;0;0;648539,326;0;0;0
14904;36;1;11;2;2024;1;91;1;65;1;1;6;1; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;5;8;8;8;8;8;8;0;1; ; ;35;0;0;2;35;0;0;6; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1;1;6;1;10;1; ;2;6; ;3;1; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0; ; ; ; ; ; ;6; ;6; ; ;3;2;3;5;48;58;58;1;1;1;243;17;2;1496629,213;0;0;0;0;0;0;0;0;0;0;0;9146067,748;0
14904;37;1;11;2;2024;1;91;1;64;1;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;8;8;8;0;8;0;0;1; ; ;23;0;0;1;23;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;6;1;32;32;32;1;1;1;283;14; ;0;0;0;0;0;0;0;2244943,82;0;0;0;0;1039326,175;0
14904;37;1;11;2;2024;1;91;2;55;2;6;1;1; ;6;6;6; ; ;6;3; ; ; ; ; ; ; ; ; ;1;9;8;7;7;23;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;283;10; ;0;0;0;997752,809;0;0;0;0;0;0;0;0;0;0
14904;37;1;11;2;2024;1;91;3;17;3;6;5;6;2;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;283;11; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;38;1;11;1;2024;1;91;1;49;1;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1;0;8,3;7;0;5;0;0;1; ; ;39;0;0;1;39;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;32;6; ; ;4;1;9;1;21;21;21;4;4;1;307;5; ;299325,843;0;0;0;0;0;0;0;0;0;0;0;0;14970,283
14904;38;1;11;1;2024;1;91;2;38;2;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1;0;8;7;0;5;0;0;1; ; ;23;0;0;1;23;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;32;2;1;1;4;1;9;1;20;20;20;4;4;1;307;9; ;957842,697;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;39;1;11;2;2024;1;91;1;33;1;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;7;8;8;8;8;8;0;0;1; ; ;9;0;0;2;9;0;0;6; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;3;6;10;3;2;2;7;40;40;40;1;1;1;317;17;2;5986516,854;0;0;997752,809;0;0;0;0;0;0;0;0;0;0
14904;39;1;11;2;2024;1;91;2;30;2;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;6;6;6;6;6;6;0;1; ; ;7;0;0;1;7;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;2;8;36;36;36;1;1;1;317;17;2;4988764,045;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;39;1;11;2;2024;1;91;3;10;3;6;5;6;2;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;317;4; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;39;1;11;2;2024;1;91;4;2;3;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;317; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;39;1;11;2;2024;1;91;5;0;3;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;317; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;41;1;11;2;2024;1;91;1;61;1;1;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;8;8;8;8;8;0;0;1; ; ;22;0;0;2;7;0;0;6; ;2;88;2;4;2800000;5; ;2800000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;3; ; ;1;3;1;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;2;2;3;1;40;40;40;1;1;1;275;15; ;2793707,865;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;41;1;11;2;2024;1;91;2;56;2;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;6;6;6;6;6;0;0;1; ; ;35;0;0;7;35;0;0;1;2;1;30;2;2;8300000;5; ;8300000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;1;7;2;8;30;30;30;1;1;1;275;16;2;8281348,315;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;43;1;11;1;2024;1;91;1;39;1;1;1;1; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;8;8;8;8;8;0;0;1; ; ;12;0;0;3;12;0;0;1;2;1;30;2;4;4500000;5; ;4500000;1;300000;5;0; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;1;6;1;20;1; ;2;6; ;3;1; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0; ; ; ; ; ; ;6; ;6; ; ;1;3;2;8;40;60;60;1;1;1;296;18;2;4789213,483;27770786,517;0;0;0;0;0;0;0;0;0;0;0;0
14904;43;1;11;1;2024;1;91;2;39;2;6;1;1; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;6;6;6;6;6;0;0;1; ; ;13;0;0;2;4;0;0;1;2;1;30;2;1;12000000;5; ;12000000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;1;2;8;24;1; ;5;1;1;1; ; ;4500000;5; ;4500000;1;400000;5;0; ;1; ; ; ;0; ; ; ; ; ; ;6; ;6; ; ;1;2;2;8;30;54;54;1;1;1;296;18;2;11973033,708;4888988,764;0;0;0;0;0;0;0;0;0;0;0;0
14904;43;1;11;1;2024;1;91;3;13;3;6;5;6;2;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;296;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14904;43;1;11;1;2024;1;91;4;11;3;1;5;6;2;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;296;5; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;1;1;11;1;2024;6;96;1;50;1;1;2;1; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;5;5;5;5;5;5;5;1; ; ;30;0;0;2;30;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;1;6;1;20;1; ;1;6; ;4;1; ; ; ; ; ; ; ; ; ; ; ;6; ;6;0; ; ; ; ; ; ;6; ;6; ; ;4;2;6;1;35;55;55;1;1;1;398;9; ;3857728,921;997752,809;0;0;0;0;0;0;0;0;0;0;41573,366;0
14975;1;1;11;1;2024;6;96;2;43;2;6;2;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;4;4;4;4;4;4;4;1; ; ;20;0;0;2;20;0;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;5;2;6;1;28;28;28;1;1;1;398;9; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;1;1;11;1;2024;6;96;3;25;3;1;5;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1;4;4;4;4;4;4;4;1; ; ;10;0;0;2;10;0;0;6; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;5;2;9;1;28;28;28;1;1;1;398;14; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;1;1;11;1;2024;6;96;4;13;3;1;5;6;1;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;398;7; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;3;1;11;2;2024;6;96;1;77;1;1;1;1; ;6;6;6; ; ;6;11; ; ; ; ; ; ; ; ; ;1;6;1;4;1;2;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;335;3; ;0;0;0;0;0;0;0;0;0;0;648539,326;0;0;0
14975;3;1;11;2;2024;6;96;2;71;2;6;1;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;4;4;4;4;4;4;4;1; ; ;50;0;0;1;50;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;6;1;28;28;28;1;1;1;335;4; ;210373,685;0;0;0;0;0;249438,202;0;0;0;648539,326;0;0;0
14975;3;1;11;2;2024;6;96;5;11;5;1;5;6;2;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;335;5; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;3;1;11;2;2024;6;96;6;51;3;1;5;1; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;6;6;6;6;6;0;0;1; ; ;30;0;0;1;30;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ;6;1;6;1;20;1; ;1;6; ;4;6; ; ; ; ; ; ; ; ; ; ; ;6; ;6;0; ; ; ; ; ; ;6; ;6; ; ;4;1;6;1;30;50;50;1;1;1;335;6; ;210373,685;349213,483;0;0;0;0;0;0;0;0;0;0;0;0
14975;12;1;11;1;2024;6;96;1;61;1;1;1;1; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;8;8;8;8;8;8;0;1; ; ;51;0;0;2;36;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;1;6;2;8;1; ;2;6; ;3;1; ; ; ; ; ; ; ; ; ; ; ;6; ;6;0; ; ; ; ; ; ;1;12;2;6;11;4;2;6;1;48;56;56;1;1;1;142;6; ;1354077,775;498876,404;0;0;0;498876,404;0;0;0;0;0;0;0;0
14975;12;1;11;1;2024;6;96;2;49;2;6;1;6;1;6;6;6; ; ;6;3; ; ; ; ; ; ; ; ; ;1;5;5;4;2;2;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;142;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;12;1;11;1;2024;6;96;3;14;10;6;5;6;1;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;142;7; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;17;1;11;1;2024;6;96;1;71;1;6;4;1; ;6;6;6; ; ;6;3; ; ; ; ; ; ; ; ; ;1;9;8;6;10;45;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;292;2; ;0;0;0;0;0;0;0;0;0;0;648539,326;0;0;0
14975;17;1;11;1;2024;6;96;2;37;3;1;5;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;6;6;6;6;6;3;3;1; ; ;20;0;0;2;20;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;2;6;1;36;36;36;1;1;1;292;5; ;108360,528;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;17;1;11;1;2024;6;96;3;44;3;1;5;6;2;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;5;5;5;5;5;0;0;1; ; ;30;0;0;2;20;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;6; ;6;1;7;2;32;1; ;1;6; ;4;3; ; ; ; ; ; ; ; ; ; ; ;6; ;6;0; ; ; ; ; ; ;6; ;6; ; ;4;2;6;1;25;57;57;1;1;1;292;6; ;108360,528;1496629,213;0;0;0;0;0;0;0;0;0;0;0;0
14975;20;1;11;2;2024;6;96;1;43;1;6;2;1; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;6;6;6;6;6;3;0;1; ; ;15;0;0;1;15;0;0;6; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;6; ;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;4;1;6;1;33;33;33;1;1;1;330;6; ;1171037,528;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;20;1;11;2;2024;6;96;2;34;2;1;2;6;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;8;12;0;0;12;12;12;12;1; ; ;13;0;0;2;13;0;0;1;2;1;30;2;4;5000000;5; ;5000000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;1; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;6; ; ;1;2;5;8;60;60;60;1;1;1;330;13;2;4988764,045;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;20;1;11;2;2024;6;96;4;15;3;6;5;6;1;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;330;9; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;20;1;11;2;2024;6;96;5;13;3;6;5;6;1;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;330;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;20;1;11;2;2024;6;96;6;2;3;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;330; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;20;1;11;2;2024;6;96;7;4;9;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;330;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;22;1;11;2;2024;6;96;1;41;1;6;2;1; ;6;6;6; ; ;6;3; ; ; ; ; ; ; ; ; ;1;9;8;6;10;20;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;314;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;22;1;11;2;2024;6;96;2;40;2;1;2;6;1;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;5;8;8;8;8;8;4;0;1; ; ;20;0;0;2;2;0;0;6; ;2;88;1;4;500000;3; ;2000000;6; ; ; ; ;6; ; ; ; ;6; ; ;6; ;4; ; ;6; ;6;1;6;1;20;1; ;2;6; ;4;2; ; ; ; ; ; ; ; ; ; ; ;6; ;6;0; ; ; ; ; ; ;1;10;1; ;1;2;2;6;5;44;64;64;1;1;1;314;8;1;1995505,618;1389362,472;0;0;0;0;0;0;0;0;0;0;0;0
14975;22;1;11;2;2024;6;96;3;16;3;6;5;6;1;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;314;9; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;22;1;11;2;2024;6;96;4;11;3;1;5;6;1;6;6;6; ; ;6;4; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;314;5; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0
